candidate_id,image_url,image_source_domain,image_source_type,source_page_url,license_evidence_url,license_checked_at,copyright_holder,license_type,license_verification,commercial_use,modification_use,attribution_required,required_attribution_text,operational_image_decision,evidence_level,decision_reason
busan-K-00325,http://tong.visitkorea.or.kr/cms/resource/81/2748081_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2747589. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00326,http://tong.visitkorea.or.kr/cms/resource/83/3516183_image2_1.jpeg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2749611. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00327,,,,,,2026-07-25,,unknown,unverified,unknown,unknown,unknown,,no_image,unverified,이미지 URL 없음
busan-K-00329,http://tong.visitkorea.or.kr/cms/resource/15/2753515_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2752996. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00330,http://tong.visitkorea.or.kr/cms/resource/18/2753518_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2753006. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00331,http://tong.visitkorea.or.kr/cms/resource/16/2754616_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2754601. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00333,http://tong.visitkorea.or.kr/cms/resource/80/2755680_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2755696. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00334,http://tong.visitkorea.or.kr/cms/resource/96/2756896_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2756678. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00336,http://tong.visitkorea.or.kr/cms/resource/41/3497041_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType1.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_1,verified,allowed,allowed,true,,usable,item_verified,KTO raw API의 cpyrhtDivCd=Type1 확인. source_record=2756696. 공공누리 1유형 — 출처표시 조건 충족 시 상업·수정 허용.
busan-K-00337,http://tong.visitkorea.or.kr/cms/resource/54/2756954_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2756707. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00338,http://tong.visitkorea.or.kr/cms/resource/82/3336582_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2758469. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00339,http://tong.visitkorea.or.kr/cms/resource/46/3342846_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2758489. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00340,http://tong.visitkorea.or.kr/cms/resource/36/3342836_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2758498. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00341,http://tong.visitkorea.or.kr/cms/resource/56/2759656_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2759593. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00343,http://tong.visitkorea.or.kr/cms/resource/64/2759664_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2759611. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00346,http://tong.visitkorea.or.kr/cms/resource/66/2761266_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2760773. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00347,http://tong.visitkorea.or.kr/cms/resource/77/3343377_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2763856. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00348,http://tong.visitkorea.or.kr/cms/resource/95/3561995_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType1.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_1,verified,allowed,allowed,true,,usable,item_verified,KTO raw API의 cpyrhtDivCd=Type1 확인. source_record=2763881. 공공누리 1유형 — 출처표시 조건 충족 시 상업·수정 허용.
busan-K-00349,http://tong.visitkorea.or.kr/cms/resource/76/3561476_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType1.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_1,verified,allowed,allowed,true,,usable,item_verified,KTO raw API의 cpyrhtDivCd=Type1 확인. source_record=2763981. 공공누리 1유형 — 출처표시 조건 충족 시 상업·수정 허용.
busan-K-00350,http://tong.visitkorea.or.kr/cms/resource/61/3342761_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2764008. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00352,http://tong.visitkorea.or.kr/cms/resource/73/3561273_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType1.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_1,verified,allowed,allowed,true,,usable,item_verified,KTO raw API의 cpyrhtDivCd=Type1 확인. source_record=2775495. 공공누리 1유형 — 출처표시 조건 충족 시 상업·수정 허용.
busan-K-00354,,,,,,2026-07-25,,unknown,unverified,unknown,unknown,unknown,,no_image,unverified,이미지 URL 없음
busan-K-00356,http://tong.visitkorea.or.kr/cms/resource/27/3334627_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2775565. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00357,http://tong.visitkorea.or.kr/cms/resource/02/3561302_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType1.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_1,verified,allowed,allowed,true,,usable,item_verified,KTO raw API의 cpyrhtDivCd=Type1 확인. source_record=2776276. 공공누리 1유형 — 출처표시 조건 충족 시 상업·수정 허용.
busan-K-00358,http://tong.visitkorea.or.kr/cms/resource/98/3561498_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType1.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_1,verified,allowed,allowed,true,,usable,item_verified,KTO raw API의 cpyrhtDivCd=Type1 확인. source_record=2776286. 공공누리 1유형 — 출처표시 조건 충족 시 상업·수정 허용.
busan-K-00362,,,,,,2026-07-25,,unknown,unverified,unknown,unknown,unknown,,no_image,unverified,이미지 URL 없음
busan-K-00363,http://tong.visitkorea.or.kr/cms/resource/65/2778665_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2778476. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00365,,,,,,2026-07-25,,unknown,unverified,unknown,unknown,unknown,,no_image,unverified,이미지 URL 없음
busan-K-00366,http://tong.visitkorea.or.kr/cms/resource/37/2781837_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2781598. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00367,http://tong.visitkorea.or.kr/cms/resource/28/2782128_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2781799. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00368,http://tong.visitkorea.or.kr/cms/resource/38/3575838_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType1.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_1,verified,allowed,allowed,true,,usable,item_verified,KTO raw API의 cpyrhtDivCd=Type1 확인. source_record=2782626. 공공누리 1유형 — 출처표시 조건 충족 시 상업·수정 허용.
busan-K-00369,http://tong.visitkorea.or.kr/cms/resource/53/2800253_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782628. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00370,http://tong.visitkorea.or.kr/cms/resource/29/2795729_image2_1.png,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782695. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00371,http://tong.visitkorea.or.kr/cms/resource/74/2795674_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782699. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00372,http://tong.visitkorea.or.kr/cms/resource/54/2795954_image2_1.png,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782714. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00373,http://tong.visitkorea.or.kr/cms/resource/94/2794294_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782747. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00374,http://tong.visitkorea.or.kr/cms/resource/38/2794238_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782750. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00375,http://tong.visitkorea.or.kr/cms/resource/97/2795997_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782757. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00376,http://tong.visitkorea.or.kr/cms/resource/58/2794158_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782765. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00377,http://tong.visitkorea.or.kr/cms/resource/08/2796008_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2782794. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00378,http://tong.visitkorea.or.kr/cms/resource/87/3500487_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2783308. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00379,http://tong.visitkorea.or.kr/cms/resource/51/2787651_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2783344. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00380,http://tong.visitkorea.or.kr/cms/resource/27/2795627_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2783360. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00381,http://tong.visitkorea.or.kr/cms/resource/56/2795656_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2783380. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
busan-K-00382,http://tong.visitkorea.or.kr/cms/resource/15/2795715_image2_1.jpg,tong.visitkorea.or.kr,tourapi_cdn,,https://www.kogl.or.kr/info/licenseType3.do,2026-07-26,KTO / 한국관광공사 또는 원저작자 (미확인),kogl_3,verified,allowed,prohibited,true,,usable,item_verified,"KTO raw API의 cpyrhtDivCd=Type3 확인. source_record=2783646. 공공누리 3유형 — 출처표시 조건 충족 시 상업 허용, 수정 금지."
