visitbusan_source_key,visitbusan_uc_seq,visitbusan_title_ko,visitbusan_content_type,canonical_id,canonical_title,distance_m,title_similarity,category_compatible,match_status,match_confidence,match_method,visitbusan_hours,visitbusan_address,visitbusan_phone,visitbusan_external_official_url,visitbusan_source_detail_url,canonical_image_url,provenance_note,review_reason
VisitBusanContent:food:102:ko,102,할매가야밀면,food,busan-F-00009,할매가야밀면,0,1.0000,Y,matched,high,geo_title_category,10:30-21:30,중구 광복로 56-14,051-246-3314,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=102&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605153300303_ttiel,canon:FoodService:102:ko,dist=0m sim=1.000
VisitBusanContent:food:95:ko,95,국제밀면본점,food,busan-F-00008,국제밀면본점,0,1.0000,Y,matched,high,geo_title_category,10:00-20:00 (라스트오더 19:30) 5~8월 10:00-21:00 (라스트오더 20:30 전후),연제구 중앙대로1235번길 23-6,051-501-5507,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=95&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418134454110_ttiel,canon:FoodService:95:ko,dist=0m sim=1.000
VisitBusanContent:food:94:ko,94,가야할매밀면,food,busan-F-00007,가야할매밀면,0,1.0000,Y,matched,high,geo_title_category,11:00-20:00,부산 연제구 월드컵대로 145번길 32,051-865-8017,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=94&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191217201857896_ttiel,canon:FoodService:94:ko,dist=0m sim=1.000
VisitBusanContent:food:92:ko,92,원조할매집,food,busan-F-00006,원조할매집,0,1.0000,Y,matched,high,geo_title_category,10:00-20:50,부산진구 골드테마길 10,051-643-5037,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=92&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417143908074_ttiel,canon:FoodService:92:ko,dist=0m sim=1.000
VisitBusanContent:food:87:ko,87,사미헌,food,busan-F-00005,사미헌,0,1.0000,Y,matched,high,geo_title_category,11:00-21:30,부산진구 서면문화로 19,051-819-6677,http://samihunmall.com/,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=87&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417140858880_ttiel,canon:FoodService:87:ko,dist=0m sim=1.000
VisitBusanContent:food:83:ko,83,부흥식당,food,busan-F-00004,부흥식당,0,1.0000,Y,matched,high,geo_title_category,11:00-19:00,영도구 절영로 104,051-417-0227,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=83&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142402873_ttiel,canon:FoodService:83:ko,dist=0m sim=1.000
VisitBusanContent:food:77:ko,77,민물가든,food,busan-F-00003,민물가든,0,1.0000,Y,matched,high,geo_title_category,24.03.12 ~ 24. 12.31 휴업중 11:00a.m. ~ 21:00p.m. (break time 15:00~17:00),강서구 둔치중앙길5(봉림동),051-971-8428,https://blog.naver.com/rladba1,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=77&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191217101816206_ttiel,canon:FoodService:77:ko,dist=0m sim=1.000
VisitBusanContent:food:72:ko,72,만호갈미샤브샤브,food,busan-F-00002,만호갈미샤브샤브,0,1.0000,Y,matched,high,geo_title_category,화~금 11:00-15:30 / 17:00-21:30 (20:30 라스트오더) 주말 11:00-21:30 (20:30 라스트오더),강서구 르노삼성대로 602,051-271-4389,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=72&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515120924874_ttiel,canon:FoodService:72:ko,dist=0m sim=1.000
VisitBusanContent:food:70:ko,70,만드리곤드레밥,food,busan-F-00001,만드리곤드레밥,0,1.0000,Y,matched,high,geo_title_category,10:00-20:00 (19:50 라스트오더),강서구 공항앞길 85번길 13,051-941-3669,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=70&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20191209162810545_ttiel,canon:FoodService:70:ko,dist=0m sim=1.000
VisitBusanContent:food:577:ko,577,영변횟집,food,busan-F-00055,영변횟집,0,1.0000,Y,matched,high,geo_title_category,매일 11:00 ~ 21:00,부산 해운대구 송정강변로 15,051-703-7590,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=577&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818134302422_ttiel,canon:FoodService:577:ko,dist=0m sim=1.000
VisitBusanContent:food:576:ko,576,왔다식당,food,busan-F-00054,왔다식당,0,1.0000,Y,matched,high,geo_title_category,월~토 08:30-15:00 *라스트오더 14:00,영도구 하나길 811,051-412-2676,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=576&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418143145988_ttiel,canon:FoodService:576:ko,dist=0m sim=1.000
VisitBusanContent:food:566:ko,566,백산키친,food,busan-F-00053,백산키친,0,1.0000,Y,matched,high,geo_title_category,17:30-01:00,동구 조방로14 동일타워,051-635-8219,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=566&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416172624208_ttiel,canon:FoodService:566:ko,dist=0m sim=1.000
VisitBusanContent:food:564:ko,564,김유순대구뽈찜,food,busan-F-00052,김유순대구뽈찜,0,1.0000,Y,matched,high,geo_title_category,11:30-21:00,남구 진남로15,051-627-4319,,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201002001000&uc_seq=564&lang_cd=ko,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525155402064_ttiel,canon:FoodService:564:ko,dist=0m sim=1.000
VisitBusanContent:shopping:549:ko,549,커넥트현대,shopping,busan-K-00739,커넥트현대,14,1.0000,Y,matched,high,geo_title_category,월~목 10:30 ~ 20:30 금~일 10:30 ~ 21:00,부산광역시 동구 범일로 125,051-667-2233,http://www.ehyundai.com/newPortal/DP/DP000000_V.do?branchCd=B00124000,https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000201003001000&uc_seq=549&lang_cd=ko,http://tong.visitkorea.or.kr/cms/resource/06/3451506_image2_1.jpg,canon:KorService2:3452166:ko,dist=14m sim=1.000
